,assay_id,doi,year,volume,issue,assay_description,compound_smiles,compound_name,value,unit,relation,log_value,classification_label,scaffold_smiles
673,2260545,10.1021/acs.jmedchem.0c02150,,,,Inhibition of human ERG,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccc(C)nc3cc2OC)[nH]1,(S)-N-((S)-1-(5-(7-methoxy-2-methylquinolin-6-yl)-1H-imidazol-2-yl)-7-oxononyl)-6-methyl-6-azaspiro[2.5]octane-1-carboxamide,16.0,uM,=,1.2041199826559248,1,O=C(NCc1ncc(-c2ccc3ncccc3c2)[nH]1)[C@H]1CC12CCNCC2
674,766531,10.1016/j.bmcl.2011.06.126,,,,Inhibition of human ERG by electrophysiological assay,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(Cl)cc54)CC3)nc2N1,"6-((1-(2-(6-chloro-3-oxo-2H-benzo[b][1,4]oxazin-4(3H)-yl)ethyl)piperidin-4-ylamino)methyl)-2H-pyrido[3,2-b][1,4]oxazin-3(4H)-one",3.0,uM,=,0.4771212547196624,1,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccccc54)CC3)nc2N1
675,2291086,10.1021/acs.jmedchem.3c00074,,,,Inhibition of human ERG stably expressed in CHO cells at -80 mV holding voltage by automated QPatch electrophysiological assay,Cc1ccn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2C)n1,2-(3-Methyl-pyrazol-1-yl)-1-((R)-2-methyl-4-[2-trifluoromethyl-4-(2-trifluoromethyl-pyrimidin-5-yl)-thiazol-5-yl]-piperazin-1-yl)ethanone,0.0050999999999999,uM,=,-2.292429823902064,0,O=C(Cn1cccn1)N1CCN(c2scnc2-c2cncnc2)CC1
676,2116382,10.1016/j.bmcl.2021.128352,,,,Inhibition of human ERG by patch clamp assay,CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,"US9145392, 8",1.6,uM,=,0.2041199826559248,1,c1ccc(-c2c[nH]c(C3CCN(c4ccncn4)CC3)n2)cc1
677,1293759,10.1016/j.bmcl.2014.01.061,,,,Inhibition of human ERG channel by patch clamp technique,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@@H]2C[C@H]12,"(-)-(1S,6R)-5-(4-(1-cyclobutylpiperidin-4-yloxy)phenyl)-3,4-diazabicyclo[4.1.0]hept-4-en-2-one",6.0,uM,=,0.7781512503836436,1,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@@H]2C[C@H]12
678,1633794,10.1016/j.bmc.2016.11.018,,,,Inhibition of human ERG by patch clamp method,FC(F)(F)c1c(OC[C@H]2C[C@@H]2c2ccc(Cl)cc2)ccn2c(CC3CC3)nnc12,"(+)-3-(Cyclopropylmethyl)-7-(((1S,2S)-2-(4-chlorophenyl)cyclopropyl)methoxy)-8-(trifluoromethyl)-[1,2,4]triazolo[4,3-a]pyridine",0.38,uM,=,-0.4202164033831898,0,c1ccc([C@H]2C[C@@H]2COc2ccn3c(CC4CC4)nnc3c2)cc1
679,158542,10.1016/s0960-894x(03)00196-3,,,,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,4-Amino-5-chloro-N-{1-[3-(4-fluoro-phenoxy)-propyl]-2-methoxy-piperidin-4-yl}-2-methoxy-benzamide,0.045,uM,=,-1.3467874862246565,0,O=C(NC1CCN(CCCOc2ccccc2)CC1)c1ccccc1
680,760065,10.1016/j.bmcl.2011.06.090,,,,Inhibition of human ERG by electrophysiology assay,COc1ccc(C(=O)N2CCOCC2)cc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,"(3-(5-chloro-4-(imidazo[1,2-a]pyridin-3-yl)pyrimidin-2-ylamino)-4-methoxyphenyl)(morpholino)methanone",1.3,uM,=,0.1139433523068367,1,O=C(c1cccc(Nc2nccc(-c3cnc4ccccn34)n2)c1)N1CCOCC1
681,1637594,,,,,Inhibition of human ERG expressed in HEK293 cells assessed as reduction in outward tail current after 5 mins at -80 mV holding potential by patch clamp assay,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2.Cl,"3-(4-benzylpiperidin-1-yl)-1-(7-methoxy-2,3-dihydrobenzo[f][1,4]thiazepin-4(5H)-yl)propan-1-one hydrochloride",0.463,uM,=,-0.3344190089820468,0,O=C(CCN1CCC(Cc2ccccc2)CC1)N1CCSc2ccccc2C1
682,811994,10.1016/j.bmcl.2012.01.023,,,,Inhibition of human ERG by PatchXpress voltage patch clamp assay,Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1,"N2-(4-(4-(trifluoromethoxy)phenoxy)phenyl)pyrazine-2,6-diamine",8.5,uM,=,0.9294189257142929,1,c1ccc(Oc2ccc(Nc3cnccn3)cc2)cc1
683,2035523,10.1021/acsmedchemlett.0c00525,,,,Displacement of [35S]-MK499 binding to human ERG expressed in HEK293 cells incubated for 2 hrs by liquid scintillation counting method,C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc2c(n1)CCCN2C(=O)OC1CC1,"cyclopropyl (R)-6-(1-(4-fluorobenzamido)ethyl)-3,4-dihydro-1,5-naphthyridine-1(2H)-carboxylate",20.0,uM,=,1.3010299956639813,1,O=C(NCc1ccc2c(n1)CCCN2C(=O)OC1CC1)c1ccccc1
684,455097,10.1016/j.bmcl.2007.02.066,,,,Inhibition of cardiac hERG,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,"Trifluoro-acetate(1S,2S)-2-dimethylcarbamoyl-2-(4'-fluoro-biphenyl-4-yl)-1-((S)-3-fluoro-pyrrolidine-1-carbonyl)-ethyl-ammonium",4.6,uM,=,0.6627578316815741,1,O=C(CCc1ccc(-c2ccccc2)cc1)N1CCCC1
685,726745,10.1016/j.bmcl.2011.01.036,,,,Inhibition of human ERG,C[C@@H](C[C@@H](CS(=O)(=O)N1CCC(OCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,"N-((2S,4S)-1-(4-(2,4-dichlorobenzyloxy)piperidin-1-ylsulfonyl)-4-(5-fluoropyrimidin-2-yl)pentan-2-yl)-N-hydroxyformamide",5.0,uM,=,0.6989700043360189,1,O=S(=O)(CCCCc1ncccn1)N1CCC(OCc2ccccc2)CC1
686,1655139,10.1016/j.bmcl.2016.12.054,,,,Displacement of [3H]-MK499 from human ERG IKr channel expressed in HEK293 cell membranes,c1cncc(C(Cc2ccccc2-c2ccncc2)c2cccnc2)c1,"3,3'-(2-(2-(pyridin-4-yl)phenyl)ethane-1,1-diyl)dipyridine",22.1,uM,=,1.3443922736851108,1,c1cncc(C(Cc2ccccc2-c2ccncc2)c2cccnc2)c1
687,755804,10.1021/jm2003359,,,,Inhibition of human ERG expressed in CHO cells by Q-patch assay,CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(Cl)c(F)c2)C1,"2-amino-1-(3-(4-chloro-3-fluorophenylamino)-2-(4-fluorophenyl)-5,6-dihydroimidazo[1,2-a]pyrazin-7(8H)-yl)-2-methylpropan-1-one",5.6,uM,=,0.7481880270062004,1,c1ccc(Nc2c(-c3ccccc3)nc3n2CCNC3)cc1
688,1545989,10.1021/acs.jmedchem.5b01227,,,,Inhibition of human ERG channel by automated Q-patch assay,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1,"5-((S)-6-Methyl-5,6,7,8-tetrahydropyrido[3,4-d]pyrimidin-4-yloxy)-indole-1-carboxylic Acid [5-(1-Methyl-cyclopropyl)-2H-pyrazol-3-yl]-amide",27.4,uM,=,1.437750562820388,1,O=C(Nc1cc(C2CC2)[nH]n1)n1ccc2cc(Oc3ncnc4c3CCNC4)ccc21
689,1926457,10.1016/j.bmc.2016.08.007,,,,Inhibition of human ERG expressed in CHO-K1 cells after 10 mins by Rb efflux assay,N#Cc1ccc(N2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)nc1,"4-{[1-(5-Cyanopyridin-2-yl)piperidin-4-yl]amino}-1Hpyrrolo[2,3-b]pyridine-5-carboxamide",13.4,uM,=,1.1271047983648077,1,c1ccc(N2CCC(Nc3ccnc4[nH]ccc34)CC2)nc1
690,1655139,10.1016/j.bmcl.2016.12.054,,,,Displacement of [3H]-MK499 from human ERG IKr channel expressed in HEK293 cell membranes,FC(F)(F)Oc1cccc(-c2ncccc2CC(c2cccnc2)c2cccnc2)c1,"3,3'-(2-(2-(3-(trifluoromethoxy)phenyl)pyridin-3-yl)ethane-1,1-diyl)dipyridine",12.7,uM,=,1.1038037209559568,1,c1ccc(-c2ncccc2CC(c2cccnc2)c2cccnc2)cc1
691,647229,10.1016/j.bmc.2010.06.037,,,,Displacement of [3H] astemizole from human recombinant ERG channel expressed in HEK293 cells,Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,"N-(3-(4-(2,3-dichlorophenyl)piperazin-1-yl)propyl)-2-methyl-5-phenyl-1H-pyrrole-3-carboxamide",0.1,uM,=,-1.0,0,O=C(NCCCN1CCN(c2ccccc2)CC1)c1c[nH]c(-c2ccccc2)c1
692,2014372,10.1021/acsmedchemlett.9b00123,,,,Displacement of Tracer Red from human ERG incubated for 2 hrs by fluorescence polarization assay,CN(C)c1ccc(CC(=O)N[C@@H]2CNC[C@H]2c2ccc(C(C)(F)F)cc2)cc1,"(-)-N-[(3S,4R)-4-[4-(1,1-difluoroethyl)phenyl]pyrrolidin-3-yl]-2-[4-(dimethylamino)phenyl]acetamide",2.809,uM,=,0.4485517392015781,1,O=C(Cc1ccccc1)N[C@@H]1CNC[C@H]1c1ccccc1
693,823014,10.1016/j.bmcl.2012.04.118,,,,Inhibition of human ERG,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1,"(R)-4-((1-(cyclopropylmethyl)piperidin-3-yl)methyl)-N-(3,4-dichlorophenyl)piperazine-1-carboxamide",0.93,uM,=,-0.0315170514460648,0,O=C(Nc1ccccc1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1
694,158542,10.1016/s0960-894x(03)00196-3,,,,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,CC(C)(O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,4-[4-(Hydroxy-diphenyl-methyl)-piperidin-1-yl]-1-[4-(1-hydroxy-1-methyl-ethyl)-phenyl]-butan-1-ol,0.46,uM,=,-0.3372421683184259,0,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1
695,1550041,10.1039/C5MD00297D,,,,Displacement of MK499 from human ERG,CCOC(=O)C(CC12CCC(NCc3ccc4c(n3)NC(=O)CO4)(CC1)CO2)c1c(F)cnc2ccc(OC)nc12,"(rac)-ethyl 2-(3-fluoro-6-methoxy-1,5-naphthyridin-4-yl)-3-(4-((3-oxo-3,4-dihydro-2H-pyrido[3,2-b][1,4]oxazin-6-yl)methylamino)-2-oxabicyclo[2.2.2]octan-1-yl)propanoate",8.4,uM,=,0.9242792860618816,1,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cccnc56)(CC3)OC4)nc2N1
696,1329649,10.1039/C1MD00015B,,,,Inhibition of human ERG expressed in HEK293 cells after 5 mins by patch clamp assay,CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(Cl)cc4)cc3)CC2)c1,N-(3-(1-(4-(1-(4-chlorophenyl)-1H-benzo[d]imidazole-2-carbonyl)benzyl)piperidin-4-yl)phenyl)acetamide,1.7,uM,=,0.2304489213782739,1,O=C(c1ccc(CN2CCC(c3ccccc3)CC2)cc1)c1nc2ccccc2n1-c1ccccc1
697,797690,10.1016/j.bmcl.2011.11.088,,,,Inhibition of human Erg,O=C(Nc1cccc([C@@H](c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1,(R)-N-(3-((4-(azetidine-1-carbonyl)phenyl)(4-(4-fluorobenzyl)piperazin-1-yl)methyl)phenyl)cyclopropanecarboxamide,3.6,uM,=,0.5563025007672873,1,O=C(Nc1cccc([C@@H](c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccccc3)CC2)c1)C1CC1
698,2100968,10.1021/acs.jmedchem.1c00375,,,,Inhibition of human ERG expressed in CHO-K1 cells by Qpatch clamp method,Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,"(R)-7-(3-(1-aminocyclopropyl)pyrrolidin-1-yl)-1-cyclopropyl-6-fluoro-8-methyl-2-oxo-1,2-dihydroquinoline-3-carboxylic acid",136.0,uM,=,2.133538908370217,1,O=c1ccc2ccc(N3CC[C@@H](C4CC4)C3)cc2n1C1CC1
699,772990,10.1016/j.bmcl.2011.08.074,,,,Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting,NC(=O)n1nc(NCC(=O)NC2CN([C@H]3CC[C@@H](c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,"cis-3-((2-((1-(4-(benzo[d][1,3]dioxol-5-yl)cyclohexyl)azetidin-3-yl)amino)-2-oxoethyl)amino)-5-(trifluoromethyl)-1H-indazole-1-carboxamide",12.0,uM,=,1.0791812460476249,1,O=C(CNc1n[nH]c2ccccc12)NC1CN([C@H]2CC[C@@H](c3ccc4c(c3)OCO4)CC2)C1
700,772990,10.1016/j.bmcl.2011.08.074,,,,Displacement of [3H]-astemizole from human ERG in HEK293 cells after 1 hrs by scintillation counting,CCOC[C@H]1CC[C@@H](N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,cis-N-(1-(4-(ethoxymethyl)cyclohexyl)azetidin-3-yl)-2-(1-methyl-5-(trifluoromethyl)-1H-indazol-3-ylamino)acetamide,5.6,uM,=,0.7481880270062004,1,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCCCC2)C1
701,1760800,10.1021/acs.jmedchem.8b00633,,,,Inhibition of human ERG by fluorescence polarization assay,CC(C)(O)COc1ccc(C(N)=O)c(O[C@H]2CCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C[C@H]2F)c1,"2-(((3R,4S)-3-Fluoro-1-(2-(4-(trifluoromethoxy)phenyl)acetyl)-piperidin-4-yl)oxy)-4-(2-hydroxy-2-methylpropoxy)benzamide",42.0,uM,=,1.6232492903979006,1,O=C(Cc1ccccc1)N1CCC(Oc2ccccc2)CC1
702,858025,10.1021/jm300690s,,,,Inhibition of human ERG by Ionworks assay,CO[C@@H]1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CC[C@H]1NCc1ccc2c(n1)NC(=O)CO2,"trans-1-[2-(3-Methoxy-4-{[(3-oxo-3,4-dihydro-2H-pyrido[3,2-b]-[1,4]oxazin-6-yl)methyl]amino}piperidin-1-yl)ethyl]-2-oxo-1,2-dihydroquinoline-7-carbonitrile",124.0,uM,=,2.093421685162235,1,O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ccccc54)CC3)nc2N1
703,408752,10.1021/jm060683e,,,,Displacement of [3H]dofetilide from hERG,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Br)cc2o1,"N-[1-(1,3-benzodioxol-5-ylmethyl)piperidin-4-yl]-7-bromo-4-oxo-4H-chromene-2-carboxamide",0.0025,uM,=,-2.6020599913279625,0,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccccc2o1
704,2084867,10.1021/acs.jmedchem.6b00943,,,,Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by automated Qpatch electrophysiological assay,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C#Cc1nn(CC2CCN(C)C2)c2ncnc(N)c12,"N-(3-((4-Amino-1-((1-methylpyrrolidin-3-yl)methyl)-1H-pyrazolo[3,4-d]pyrimidin-3-yl)ethynyl)-4-methylphenyl)-3-(trifluoromethyl)benzamide",2.38,uM,=,0.3765769570565119,1,O=C(Nc1cccc(C#Cc2nn(CC3CCNC3)c3ncncc23)c1)c1ccccc1
705,1913590,10.1021/acs.jmedchem.9b01099,,,,Inhibition of human ERG expressed in CHO cells by Q-patch clamp assay,OC(CNc1nccc(-c2sc(C3CCNCC3)nc2-c2ccc(F)cc2)n1)c1ccncc1,"2-({4-[4-(4-Fluorophenyl)-2-(piperidin-4-yl)-1,3-thiazol-5-yl]-pyrimidin-2-yl}amino)-1-(pyridin-4-yl)ethanol",28.2,uM,=,1.4502491083193612,1,c1ccc(-c2nc(C3CCNCC3)sc2-c2ccnc(NCCc3ccncc3)n2)cc1
706,1720532,10.1021/acsmedchemlett.7b00196,,,,Inhibition of human ERG,CO/N=C/c1ccc2nc(OC)c([C@@H](c3ccccc3)[C@](O)(CCN(C)C)c3cccc4ccccc34)cc2c1,"3-((1R,2R)-4-(dimethylamino)-2-hydroxy-2-(naphthalen-1-yl)-1-phenylbutyl)-2-methoxyquinoline-6-carbaldehyde O-methyl oxime",2.2,uM,=,0.3424226808222063,1,c1ccc([C@@H](Cc2cccc3ccccc23)c2cnc3ccccc3c2)cc1
707,810399,10.1016/j.bmcl.2011.10.033,,,,Binding affinity to human ERG,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,2-(4-(1H-tetrazol-1-yl)phenyl)-N-methyl-N-(1-(4-(trifluoromethyl)benzyl)piperidin-4-yl)acetamide,1.2,uM,=,0.0791812460476248,1,O=C(Cc1ccc(-n2cnnn2)cc1)NC1CCN(Cc2ccccc2)CC1
708,2240601,10.1021/acs.jmedchem.2c01497,,,,Inhibition of human ERG at -90 mV holding potential,CN(C)CCC=C1c2ccccc2CCc2ccccc21,"[3-(10,11-Dihydro-dibenzo[a,d]cyclohepten-5-ylidene)-propyl]-dimethyl-amine",3.2,uM,=,0.505149978319906,1,C=C1c2ccccc2CCc2ccccc21
709,421371,10.1016/j.bmcl.2006.10.052,,,,Inhibition of binding to hERG,CS(=O)(=O)N1CCN(Cc2ccc3c(c2)CC[C@H](N2CCN(CCc4ccc(F)cc4)CC2=O)C3)CC1,"(S)-4-(4-fluorophenethyl)-1-(6-((4-(methylsulfonyl)piperazin-1-yl)methyl)-1,2,3,4-tetrahydronaphthalen-2-yl)piperazin-2-one",13.0,uM,=,1.1139433523068367,1,O=C1CN(CCc2ccccc2)CCN1[C@H]1CCc2cc(CN3CCNCC3)ccc2C1
710,1566421,10.1016/j.bmcl.2016.02.081,,,,Inhibition of human ERG,CCCCNC(=O)C1c2ccccc2C(=O)N1CC(C)c1ccc(Cl)cc1,(rac)-N-butyl-2-(2-(4-chlorophenyl)propyl)-3-oxoisoindoline-1-carboxamide,32.0,uM,=,1.505149978319906,1,O=C1c2ccccc2CN1CCc1ccccc1
711,766668,10.1016/j.bmcl.2011.07.006,,,,Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay,Cc1c(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)cnn1-c1ccc(N(C)C)nn1,"(R)-N,N-dimethyl-6-(5-methyl-4-(6-(2-(2-methylpyrrolidin-1-yl)ethyl)quinolin-2-yl)-1H-pyrazol-1-yl)pyridazin-3-amine",18.0,uM,=,1.255272505103306,1,c1cnnc(-n2cc(-c3ccc4cc(CCN5CCCC5)ccc4n3)cn2)c1
712,1637594,,,,,Inhibition of human ERG expressed in HEK293 cells assessed as reduction in outward tail current after 5 mins at -80 mV holding potential by patch clamp assay,COc1ccc2c(c1)CNCCS2,"7-methoxy-2,3,4,5-tetrahydrobenzo[f][1,4]thiazepine",7.029,uM,=,0.8468935433166253,1,c1ccc2c(c1)CNCCS2
713,579349,10.1016/j.bmcl.2009.05.067,,,,Inhibition of human ERG expressed in CHO cells by patch clamp assay,O=C(NCc1c(O)cc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,"N-(2,4-dichloro-6-hydroxybenzyl)-1-((1-(4-(trifluoromethyl)phenyl)-1H-pyrrol-3-yl)methyl)piperidine-4-carboxamide",4.2,uM,=,0.6232492903979004,1,O=C(NCc1ccccc1)C1CCN(Cc2ccn(-c3ccccc3)c2)CC1
714,558914,10.1016/j.bmcl.2008.10.075,,,,Inhibition of human ERG by patch clamp assay,Cc1ncc(-c2nc(Nc3ccc(C(N)=O)cc3)ncc2F)n1C(C)C,4-(5-fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-ylamino)benzamide,20.0,uM,=,1.3010299956639813,1,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1
715,980797,10.1021/jm4006324,,,,Inhibition of human ERG channel by electrophysiological method,CNCc1cc(-c2cn(C)nc2-c2ccc(F)cc2)ccn1,1-(4-(3-(4-Fluorophenyl)-1-methyl-1H-pyrazol-4-yl)pyridine-2-yl)-N-methylmethanamine,3.99,uM,=,0.6009728956867483,1,c1ccc(-c2n[nH]cc2-c2ccncc2)cc1
716,939922,10.1021/ml300262e,,,,Inhibition of human ERG expressed in CHO-K1 cells by electrophysiological assay,CN1CCCCC(c2ccc(Cl)c(Cl)c2)C1,"rac-3-(3,4-Dichlorophenyl)-1-methylazepane",10.0,uM,=,1.0,1,c1ccc(C2CCCCNC2)cc1
717,988281,10.1021/jm401101p,,,,Inhibition of human recombinant ERG expressed in CHO cells by patch-clamp technique,Cc1nc(Oc2ccc(C(N)=O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,(R)-4-((6-Methyl-5-((4-(2-oxo-5-phenyl-3-(tetrahydro-2Hpyran-4-yl)imidazolidin-1-yl)piperidin-1-yl)methyl)pyridin-2-yl)oxy)benzamide,18.0,uM,=,1.255272505103306,1,O=C1N(C2CCOCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(Oc3ccccc3)nc2)CC1
718,2253116,10.1021/acs.jmedchem.2c00414,,,,Inhibition of hERG expressed in CHO cells stably at -80 mV holding potential by automated patch clamp method,Cc1nnn(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(CCS(C)(=O)=O)C2=O,"2-((1-(4-fluorophenyl)-4-methyl-1H-1,2,3-triazol-5-yl)methoxy)-6-(2-(methylsulfonyl)ethyl)-7,8-dihydro-1,6-naphthyridin-5(6H)-one",30.0,uM,=,1.4771212547196624,1,O=C1NCCc2nc(OCc3cnnn3-c3ccccc3)ccc21
719,2277957,10.1016/j.bmcl.2022.129048,,,,Inhibition of human ERG,Fc1ccc([C@H]2c3ccccc3CCN2C2=NC[C@H]([C@@H]3CCNC3)O2)cc1,"(5S)-2-[(1S)-1-(4-fluorophenyl)-3,4-dihydro-1H-isoquinolin-2-yl]-5-[(3R)-pyrrolidin-3-yl]-4,5-dihydrooxazole",6.7,uM,=,0.8260748027008264,1,c1ccc([C@H]2c3ccccc3CCN2C2=NC[C@H]([C@@H]3CCNC3)O2)cc1
720,1453951,10.1021/ml5001728,,,,Inhibition of human ERG by electrophysiology assay,COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(Cl)ccc5[nH]4)CC3)c2c1,"1-(2-(4-(5-chloro-1H-benzo[d]imidazol-2-yl)piperidin-1-yl)ethyl)-7-methoxy-1,5-naphthyridin-2(1H)-one",1.0,uM,=,0.0,0,O=c1ccc2ncccc2n1CCN1CCC(c2nc3ccccc3[nH]2)CC1
721,1435055,10.1021/jm500809c,,,,Inhibition of human ERG,Cc1nn(C)c(C)c1N(C(F)F)S(=O)(=O)c1c(Cl)cc(CCCC2CCN(C)CC2)cc1Cl,"2,6-Dichloro-N-(difluoromethyl)-4-(3-(1-methylpiperidin-4-yl)propyl)-N-(1,3,5-trimethyl-1H-pyrazol-4-yl)benzenesulfonamide",0.6,uM,=,-0.2218487496163563,0,O=S(=O)(Nc1cn[nH]c1)c1ccc(CCCC2CCNCC2)cc1
722,886196,10.1016/j.bmcl.2012.10.036,,,,Inhibition of dofetilide binding to human ERG by patch clamp assay,NC(=O)C1CCN(Cc2ccc(Oc3nc4ncccc4s3)cc2)CC1,"1-(4-(thiazolo[4,5-b]pyridin-2-yloxy)benzyl)piperidine-4-carboxamide",8.9,uM,=,0.9493900066449128,1,c1cnc2nc(Oc3ccc(CN4CCCCC4)cc3)sc2c1
723,1278259,10.1021/jm4010434,,,,Inhibition of human ERG channel expressed in HEK293 cells after 15 mins by whole-cell patch clamp technique,CCCCCCCN(CC)CC#CCc1ccc(Cl)cc1,N-Ethyl-4-(4-chlorophenyl)-N-heptylbut-2-yn-1-amine,0.0049,uM,=,-2.309803919971486,0,c1ccccc1
724,1473800,10.1021/jm5018169,,,,Inhibition of ERG channel expressed in human embryonic kidney cells assessed as tail current amplitude measured for 3 to 30 mins by PatchXpress electrophysiology assay,Cc1cc(C)nc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C(N)=O)c1,"5-(((3S,4S)-4-amino-1,1-dioxidotetrahydro-2H-thiopyran-3-yl)amino)-3-((4,6-dimethylpyridin-2-yl)amino)picolinamide",29.0,uM,=,1.462397997898956,1,O=S1(=O)CCC[C@H](Nc2cncc(Nc3ccccn3)c2)C1
725,1738026,10.1021/acs.jmedchem.7b01896,,,,Inhibition of human ERG by electrophysiology assay,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,"US9428503, 19",22.0,uM,=,1.3424226808222062,1,O=c1[nH]c2cnc3ccc(-c4cccnc4)cc3c2n1C1CCC1
726,1513054,10.1021/ml500531p,,,,Inhibition of human ERG by IonWorks assay,O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(Oc6cncc(F)c6)cc54)CC3)nc2N1,"6-((1-(2-(7-(5-fluoropyridin-3-yloxy)-2-oxo-1,5-naphthyridin-1(2H)-yl)ethyl)piperidin-4-ylamino)methyl)-2H-pyrido[3,2-b][1,4]oxazin-3(4H)-one",79.0,uM,=,1.8976270912904407,1,O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ncc(Oc6cccnc6)cc54)CC3)nc2N1
727,1648277,10.1016/j.bmcl.2017.01.091,,,,Inhibition of human ERG,COCc1cnc(N2CCC([C@H]3C[C@H]3CCOc3cc(F)c(CC(=O)N4CCC4)c(F)c3)CC2)nc1,"(cis)-1-(azetidin-1-yl)-2-(2,6-difluoro-4-(2-((1S,2R)-2-(1-(5-(methoxymethyl)pyrimidin-2-yl)piperidin-4-yl)cyclopropyl)ethoxy)phenyl)ethanone",9.1,uM,=,0.9590413923210936,1,O=C(Cc1ccc(OCC[C@@H]2C[C@@H]2C2CCN(c3ncccn3)CC2)cc1)N1CCC1
728,1892808,10.1016/j.ejmech.2019.03.062,,,,Inhibition of human ERG expressed in CHO cells at -80 mV holding potential by automated patch clamp assay,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,PREXASERTIB,20.0,uM,=,1.3010299956639813,1,c1ccc(-c2cc(Nc3cnccn3)n[nH]2)cc1
