,assay_id,doi,year,volume,issue,assay_description,compound_smiles,compound_name,value,unit,relation,log_value,classification_label,scaffold_smiles
1011,65135,10.1021/jm00001a011,,,,Inhibitory concentration compound against EFGR tyrosine kinase obtained from plasma membrane vesicles from cultured A431 cells,Cn1c(SSc2c(C(=O)c3ccc(C(=O)O)cc3)c3ccccc3n2C)c(C(=O)c2ccc(C(=O)O)cc2)c2ccccc21,4-{2-[3-(4-carboxybenzoyl)-1-methyl-1H-2-indolyldisulfanyl]-1-methyl-1H-3-indolylcarbonyl}benzoic acid2 H2O,5.5,uM,=,0.7403626894942439,1,O=C(c1ccccc1)c1c(SSc2[nH]c3ccccc3c2C(=O)c2ccccc2)[nH]c2ccccc12
1012,1613063,10.1021/acs.jmedchem.6b00883,,,,Irreversible inhibition of GST-tagged ERBB1 (unknown origin) (Met-668 to Ala-1211 residues) expressed in baculovirus infected Sf9 insect cells assessed as reduction in Glu/Tyr copolymer phosphorylation after 6 mins by ELISA,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,(2E)-N-[4-[(1-Benzyl-1H-indazol-5-yl)amino]-7-(2-methoxyethoxy)-6-quinazolinyl]-4-(1-pyrrolidinyl)-2-butenamide,0.01,uM,=,-2.0,0,O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1
1013,66565,10.1021/jm970124v,,,,Inhibitory activity against epidermal growth factor receptor tyrosine kinase.,Clc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,"N*3*-(3-Chloro-benzyl)-N*4*-(3-chloro-phenyl)-1H-pyrazolo[3,4-d]pyrimidine-3,4-diamine",0.026,uM,=,-1.585026652029182,0,c1ccc(CNc2[nH]nc3ncnc(Nc4ccccc4)c23)cc1
1014,454316,10.1016/j.bmcl.2007.01.002,,,,Inhibition of EGFR,Cc1ccn2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,"N-(4-(3-fluorobenzyloxy)-3-chlorophenyl)-5-methylpyrrolo[1,2-f][1,2,4]triazin-4-amine",0.25,uM,=,-0.6020599913279624,0,c1ccc(COc2ccc(Nc3ncnn4cccc34)cc2)cc1
1015,806753,10.1016/j.bmc.2012.01.051,,,,Inhibition of histidine-tagged human recombinant cytoplasmic domain of EGFR expressed in baculovirus infected insect Sf9 cells after 1 hr by DELFIA/time-resolved fluorometric analysis,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1,"2-(3-(4-Methoxyphenyl)-5-phenyl-4,5-dihydro-1H-pyrazol-1-yl)thiazol-4(5H)-one",2.37,uM,=,0.3747483460101038,1,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccccc2)=N1
1016,612309,10.1021/jm901453q,,,,Inhibition of EGFR,COc1cc2ncnc(NCc3ccccc3)c2cc1OCCCCCCC(=O)NO,7-(4-(Benzylamino)-7-methoxyquinazolin-6-yloxy)-N-hydroxyheptanamide,0.0994,uM,=,-1.0026136156026868,0,c1ccc(CNc2ncnc3ccccc23)cc1
1017,2080995,10.1016/j.ejmech.2021.113173,,,,Inhibition of EGFR L858R/T790M (unknown origin) by mobility shift assay,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide,0.00043,uM,=,-3.3665315444204134,0,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1
1018,1642092,,,,,"Time-Resolved Fluorescence Assay: The kinase activity of EGFR was detected according to time-resolved fluorescence detection technology to evaluate automatic phosphorylation levels. The test compound was dissolved in 100% DMSO, diluted with 25 mM HEPES (pH=7.4) to the desired concentration, added into each well with 10 μL of the test compounds and 10 μL solution containing 5 ng EGFR, then cultured for 10 min at room temperature using the recombinase diluted by 100 mM HEPES with a dilution ratio of 1:80, subsequently added with 10 μL solution containing 20 mM HEPES, 2 mM MnCl2, 100 μM Na3VO4, 1 mM DTT buffer, and 20 μL of 0.1 mM ATP and 50 mM MgCl2 and cultured for 1 h. The positive group in each plate was added with ATP-MgCl2 enzyme, the negative control group without adding with ATP-MgCl2 enzyme, the liquid was sucked out completely after cultured for 1 h, and each well was washed with buffer for three times. The wells were added with 75 μL anti-phosphorylated tyrosine antibody containing 400 ng europium labeling and cultured 1 h, washed, then added with enhancing solution. At the excitation wavelength 340 nm and the emission wavelength 615 nm, the fluorescence intensities were detected by using Victor type 2 time-resolved luminoscope, wherein the inhibitory rate of the compound on automatic phosphorylation: the inhibitory rate of autophosphorylation=100%−[(negative control)/(positive control−negative control)].",COc1cc(/C=C2\CCC/C(=C\c3ccccc3)C2=O)cc(OC)c1,"(2E,6E)-2-Benzylidene-6-(3,5-dimethoxybenzylidene)-cyclohexanone",1.68,uM,=,0.2253092817258628,1,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccccc1
1019,63762,10.1021/jm00018a008,,,,Evaluation of inhibitory activity against phospholipase C-gamma1 phosphorylation by Epidermal growth factor receptor enzyme isolated from A431 cells.,COc1cccc(Nc2ncnc3ccccc23)c1,(3-Methoxy-phenyl)-quinazolin-4-yl-amine,0.842,uM,=,-0.0746879085003505,0,c1ccc(Nc2ncnc3ccccc23)cc1
1020,819893,10.1016/j.bmcl.2012.04.092,,,,Inhibition of EGFR after 50 mins by HTRF assay,O=C1NN(c2ccc(F)c(Cl)c2)C(=O)/C1=C\c1cccc(OC(=O)c2cccs2)c1,SID14731890,3.5,uM,=,0.5440680443502757,1,O=C1NN(c2ccccc2)C(=O)/C1=C\c1cccc(OC(=O)c2cccs2)c1
1021,1476364,10.1021/acs.jmedchem.5b00270,,,,Inhibition of human EGFR,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,"3-((4-Amino-1-ethyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-ethynyl)-4-methyl-N-(4-((4-methylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)benzamide",3.518,uM,=,0.5462958351214424,1,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(C#Cc2n[nH]c3ncncc23)c1
1022,1986369,10.1016/j.bmc.2020.115373,,,,Inhibition of human EGFR-TK using PTK substrate after 40 mins in presence of ATP by Kinase-Glo luminescent assay,COc1ccc(/C=N/c2nnc3c4ccccc4nc(Nc4ccc(C)cc4N)n23)cc1O,"5-[({5[(2-amino-4-methylphenyl)amino]-[1,2,4]triazolo[4,3-c]quinazolin-3-yl}imino)methyl]-2-methoxyphenol",4.28,uM,=,0.631443769013172,1,C(=N/c1nnc2c3ccccc3nc(Nc3ccccc3)n12)\c1ccccc1
1023,1583973,10.1016/j.bmc.2016.05.063,,,,Inhibition of recombinant human EGFR expressed in baculovirus by fluorescence based assay,CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,N-(4-(3-bromoanilino)-quinazolin-6-yl)acetamide,0.00101,uM,=,-2.9956786262173574,0,c1ccc(Nc2ncnc3ccccc23)cc1
1024,1589608,10.1016/j.ejmech.2016.04.026,,,,Inhibition of cytoplasmic GST-tagged human recombinant EGFR expressed in baculovirus system by z-lyte assay,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1,6-(1-(piperidin-4-yl)-1H-pyrazol-4-yl)-N-(quinolin-6-yl)quinazolin-4-amine,0.0282,uM,=,-1.5497508916806388,0,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1
1025,608076,10.1021/jm9016043,,,,Inhibition of EGFR,CN(C)c1cccc2c(S(=O)(=O)NCCN/N=N/c3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)cccc12,N-(2-(3-(4-(3-chlorophenylamino)quinazolin-6-yl)triaz-2-enyl)ethyl)-5-(dimethylamino)naphthalene-1-sulfonamide,1.4,uM,=,0.1461280356782379,1,O=S(=O)(NCCN/N=N/c1ccc2ncnc(Nc3ccccc3)c2c1)c1cccc2ccccc12
1026,1541778,10.1016/j.bmc.2015.12.001,,,,Inhibition of wild-type EGFR tyrosine kinase (unknown origin) assessed as ATP level by luminescence analysis,O=C(Nc1ccc(CN2CCCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,1-(4-((Piperidin-1-yl)methyl)phenyl)-3-(4-((3-(trifluoromethyl)phenyl)amino)quinazolin-6-yl)urea,0.005,uM,=,-2.3010299956639813,0,O=C(Nc1ccc(CN2CCCCC2)cc1)Nc1ccc2ncnc(Nc3ccccc3)c2c1
1027,566594,10.1016/j.bmcl.2009.01.080,,,,Inhibition of EGFR by HTRF assay,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5ccccn5)cc4)c3s2)C1)N1CCOCC1,"(3R,5S)-5-((4-(4-(pyridin-2-ylthio)phenylamino)thieno[3,2-d]pyrimidin-6-yl)ethynyl)pyrrolidin-3-yl morpholine-4-carboxylate",1.65,uM,=,0.2174839442139062,1,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(Sc5ccccn5)cc4)c3s2)C1)N1CCOCC1
1028,350362,10.1016/j.bmcl.2006.01.111,,,,Inhibition of EGFR,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,3-(2-(4-(4-(3-fluorobenzyloxy)-3-chlorophenylamino)pyrimidin-5-yl)ethynyl)-N-methylbenzamide,0.079,uM,=,-1.1023729087095586,0,C(#Cc1cncnc1Nc1ccc(OCc2ccccc2)cc1)c1ccccc1
1029,1627921,10.1016/j.ejmech.2016.07.049,,,,"Inhibition of EGFR (unknown origin) using poly (Glu, Tyr) 4:1 as substrate after 1 hr by ELISA",O=S(=O)(Nc1nccs1)c1ccc(Nc2nncc3ccccc23)cc1,4-(Phthalazin-1-ylamino)-N-(thiazol-2-yl)benzenesulfonamide,0.088,uM,=,-1.055517327849831,0,O=S(=O)(Nc1nccs1)c1ccc(Nc2nncc3ccccc23)cc1
1030,1687538,10.1021/acs.jmedchem.7b01612,,,,Inhibition of recombinant human wild type GST-tagged EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus using tyr4 peptide as substrate after 1 hr by FRET-based Z'-Lyte assay,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N(C)CCN(C)C)c(C)c4)nc32)C1,"(S)-7-((4-((2-(Dimethylamino)ethyl)(methyl)amino)-3-methylphenyl)amino)-3-(2-fluoro-5-methoxyphenyl)-1-(1-propionylpyrrolidin-3-yl)-3,4-dihydropyrimido[4,5-d]pyrimidin-2(1H)-one",1.3,uM,=,0.1139433523068367,1,O=C1N(c2ccccc2)Cc2cnc(Nc3ccccc3)nc2N1[C@H]1CCNC1
1031,1353177,10.1021/ml4003309,,,,Inhibition of recombinant EGFR (unknown origin) using poly-GT peptide as substrate by Transcreener assay,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,N-[3-fluoro-4-({6-methoxy-7-[3-(4-methylpiperazin-1-yl)propoxy]quinolin-4-yl}oxy)phenyl]-3-(3-furyl)benzenesulfonamide,0.168,uM,=,-0.7746907182741372,0,O=S(=O)(Nc1ccc(Oc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1)c1cccc(-c2ccoc2)c1
1032,695077,10.1021/jm100665z,,,,Inhibition of EGFR by flash plate based radioactive enzyme assay,O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,3-{5-[4-(3-Chloro-4-(3-fluorobenzyloxy)phenylamino]quinazolin-6-yl}furan-2-yl)-N-hydroxy-acrylamide Hydrochloride Monohydrate,0.0025,uM,=,-2.6020599913279625,0,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1
1033,4989,10.1021/jm970124v,,,,Inhibition of EGF-stimulated tyrosine phosphorylation in A431 cells.,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,"N*3*-(4-Amino-phenyl)-N*4*-(3-chloro-phenyl)-1H-pyrazolo[3,4-d]pyrimidine-3,4-diamine",0.5,uM,=,-0.3010299956639812,0,c1ccc(Nc2ncnc3n[nH]c(Nc4ccccc4)c23)cc1
1034,334486,10.1021/jm050936o,,,,Inhibition of EGF stimulated human erbB1 autophosphorylation in NIH3T3 cells,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,"N-[4-[(3-chloro-4-fluorophenyl)amino]pyrido[3,4-d]pyrimidin-6-yl]-5-(4-morpholinyl)-2-pentynamide",0.0018,uM,=,-2.744727494896694,0,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccccc3)ncnc2cn1
1035,1883986,10.1021/acsmedchemlett.8b00461,,,,Inhibition of human EGFR cytoplasmic domain expressed in baculovirus expression system using FITC-C6-KKAEEEEYFELVAKK-NH2 as substrate preincubated for 1 hr followed by substrate addition and measured after 1 hr by TR-FRET Lanthascreen assay,NC(=O)c1c(-c2ccc(Oc3ccc(F)cc3F)cc2)nn([C@@H]2CCCN(C(=O)/C=C/CO)C2)c1N,"(R)-5-Amino-3-(4-(2,4-difluorophenoxy)phenyl)-1-(1-((2E)-4-hydroxybut-2-enoyl)piperidin-3-yl)-1H-pyrazole-4-carboxamide",2.91,uM,=,0.4638929889859073,1,c1ccc(Oc2ccc(-c3ccn([C@@H]4CCCNC4)n3)cc2)cc1
1036,63756,10.1021/jm9903949,,,,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,"(3-Bromo-phenyl)-(1H-1,6,8-triaza-cyclopenta[a]naphthalen-9-yl)-amine",0.00124,uM,=,-2.906578314837765,0,c1ccc(Nc2ncnc3ccc4cc[nH]c4c23)cc1
1037,2067577,10.1016/j.ejmech.2019.111888,,,,"Inhibition of EGFR L858R/T790M/C797S (unknown origin) using Poly (Glu, Tyr) as substrate measured after 40 mins by kinase-glo assay",CNC(=O)CN1CC[C@H](n2c(Nc3ccc(F)cc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,(S)-N-methyl-2-(3-(2-((4-(4-methylpiperazin-1-yl)phenyl)amino)-8-(4-fluorophenylamino)-9H-purin-9-yl)pyrrolidin-1-yl)acetamide,0.561,uM,=,-0.2510371387438385,0,c1ccc(Nc2nc3cnc(Nc4ccc(N5CCNCC5)cc4)nc3n2[C@H]2CCNC2)cc1
1038,658253,10.1016/j.bmc.2010.08.004,,,,Inhibition of EGFR autophosphorylation in human A431 cells,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC,(E)-4-(Methylamino)-but-2-enoic acid [4-(3-chloro-4-fluorophenylamino)-3-cyano-7-ethoxy-quinoline-6-yl]amide,0.00535,uM,=,-2.2716462179787715,0,c1ccc(Nc2ccnc3ccccc23)cc1
1039,63768,10.1016/s0960-894x(01)00344-4,,,,In vitro inhibitory activity against Epidermal growth factor receptor (EGFR-TK) from A431 vulval squamous carcinoma cells using TKI assay,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@H](O)CN1CCOCC1,1-[4-(3-Chloro-4-fluoro-phenylamino)-7-methoxy-quinazolin-6-yloxy]-3-morpholin-4-yl-propan-2-ol,0.067,uM,=,-1.1739251972991736,0,c1ccc(Nc2ncnc3ccc(OCCCN4CCOCC4)cc23)cc1
1040,1770089,10.1016/j.bmcl.2017.12.009,,,,Inhibition of wild-type EGFR phosphorylation in human A431 cells preincubated for 1 hr followed by EGF stimulation measured after 45 mins by ELISA,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(C)CCN(C)C)cc3OC)n2)c1,N-(3-(3-(2-(4-((2-(dimethylamino)ethyl)(methyl)amino)-2-methoxyphenylamino)pyrimidin-4-yl)ureido)phenyl)acrylamide,1.703,uM,=,0.231214647962601,1,O=C(Nc1ccccc1)Nc1ccnc(Nc2ccccc2)n1
1041,1583973,10.1016/j.bmc.2016.05.063,,,,Inhibition of recombinant human EGFR expressed in baculovirus by fluorescence based assay,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1-(4-((3-Chloro-4-fluorophenyl)amino)quinazolin-6-yl)-3-(2-(piperidin-1-yl)ethyl)urea,0.00106,uM,=,-2.9746941347352296,0,O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccccc3)c2c1
1042,1551515,10.1016/j.ejmech.2015.12.032,,,,Inhibition of human EGFR preincubated for 10 mins followed by addition of FAM-labeled peptide and incubated for 10 mins by Caliper motility shift assay,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4Cl)cc3)ncnc2cc1OCc1ccccc1,N-(4-(7-benzyloxy-6-methoxyquinazolin-4-ylamino)phenyl)-2-chlorobenzamide,0.73,uM,=,-0.1366771398795441,0,O=C(Nc1ccc(Nc2ncnc3cc(OCc4ccccc4)ccc23)cc1)c1ccccc1
1043,63783,10.1021/jm970366v,,,,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,"N*4*-(3-Bromo-phenyl)-N*7*,N*7*-dimethyl-pyrido[4,3-d]pyrimidine-4,7-diamine",8.999999999999999e-05,uM,=,-4.045757490560675,0,c1ccc(Nc2ncnc3ccncc23)cc1
1044,2224503,10.1016/j.bmc.2021.116534,,,,Inhibition of EGFR derived from human A-431 cell membrane vesicles using copolymer of Glu/Ala/Tyr as substrate by scintillation counting method,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)Nc2ccccc2)[nH]c2ccccc12)Nc1ccccc1,N-Phenyl-3-{2-[3-(2-phenylcarbamoyl-ethyl)-1H-indol-2-yldisulfanyl]-1H-indol-3-yl}-propionamide,0.85,uM,=,-0.0705810742857072,0,O=C(CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)Nc2ccccc2)[nH]c2ccccc12)Nc1ccccc1
1045,2074610,10.1016/j.bmc.2020.115680,,,,Inhibition of wild type EGFR (unknown origin) in presence of ATP preincubated 5 mins measured for 30 mins by detection reagent based HTRF analysis,C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3Cl)ncc2Cl)c1,N-(3-((2-((4-(4-acetylpiperazin-1-yl)-2-chlorophenyl)amino)-5-chloropyrimidin-4-yl)amino)phenyl)-2-chloroacrylamide,0.301,uM,=,-0.5214335044061567,0,c1ccc(Nc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1
1046,67049,10.1021/jm980551o,,,,Inhibition of Epidermal growth factor receptor,COc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,3-(3-Chloro-phenyl)-5-hydroxy-7-methoxy-1H-quinolin-4-one,0.038,uM,=,-1.42021640338319,0,c1ccc(-c2cnc3ccccc3c2)cc1
1047,1551515,10.1016/j.ejmech.2015.12.032,,,,Inhibition of human EGFR preincubated for 10 mins followed by addition of FAM-labeled peptide and incubated for 10 mins by Caliper motility shift assay,COc1cc2c(Nc3ccc(NC(=O)c4ccc(C)cc4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,N-(4-(6-methoxy-7-(3-(4-methylpiperazin-1-yl)propoxy)quinazolin-4-ylamino)phenyl)-4-methylbenzamide,0.69,uM,=,-0.1611509092627447,0,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCNCC4)ccc23)cc1)c1ccccc1
1048,66565,10.1021/jm970124v,,,,Inhibitory activity against epidermal growth factor receptor tyrosine kinase.,Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1C,"(3-Chloro-phenyl)-(5,6-dimethyl-7H-pyrrolo[2,3-d]pyrimidin-4-yl)-amine",27.0,uM,=,1.4313637641589874,1,c1ccc(Nc2ncnc3[nH]ccc23)cc1
1049,1642092,,,,,"Time-Resolved Fluorescence Assay: The kinase activity of EGFR was detected according to time-resolved fluorescence detection technology to evaluate automatic phosphorylation levels. The test compound was dissolved in 100% DMSO, diluted with 25 mM HEPES (pH=7.4) to the desired concentration, added into each well with 10 μL of the test compounds and 10 μL solution containing 5 ng EGFR, then cultured for 10 min at room temperature using the recombinase diluted by 100 mM HEPES with a dilution ratio of 1:80, subsequently added with 10 μL solution containing 20 mM HEPES, 2 mM MnCl2, 100 μM Na3VO4, 1 mM DTT buffer, and 20 μL of 0.1 mM ATP and 50 mM MgCl2 and cultured for 1 h. The positive group in each plate was added with ATP-MgCl2 enzyme, the negative control group without adding with ATP-MgCl2 enzyme, the liquid was sucked out completely after cultured for 1 h, and each well was washed with buffer for three times. The wells were added with 75 μL anti-phosphorylated tyrosine antibody containing 400 ng europium labeling and cultured 1 h, washed, then added with enhancing solution. At the excitation wavelength 340 nm and the emission wavelength 615 nm, the fluorescence intensities were detected by using Victor type 2 time-resolved luminoscope, wherein the inhibitory rate of the compound on automatic phosphorylation: the inhibitory rate of autophosphorylation=100%−[(negative control)/(positive control−negative control)].",COc1cc(/C=C2\CCC/C(=C\c3ccccc3Br)C2=O)cc(OC)c1,"(2E,6E)-2-(2-Bromobenzylidene)-6-(3,5-dimethoxybenzylidene)cyclohexanone",8.08,uM,=,0.9074113607745862,1,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccccc1
1050,2233412,10.1016/j.bmcl.2022.128703,,,,Inhibition of recombinant human N-terminal GST-tagged EGFR (669 to 1210 residues) expressed in Sf21 insect cells using kinase substrate 22 incubated for 30 mins in presence of ATP,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,(S)-N-(4-(3-chloro-4-fluorophenylamino)-7-(tetrahydrofuran-3-yloxy)quinolin-6-yl)-4-(dimethylamino)but-2-enamide,0.00033,uM,=,-3.4814860601221125,0,c1ccc(Nc2ncnc3cc(O[C@H]4CCOC4)ccc23)cc1
1051,1613063,10.1021/acs.jmedchem.6b00883,,,,Irreversible inhibition of GST-tagged ERBB1 (unknown origin) (Met-668 to Ala-1211 residues) expressed in baculovirus infected Sf9 insect cells assessed as reduction in Glu/Tyr copolymer phosphorylation after 6 mins by ELISA,CCC(=O)Nc1cc2c(N[C@H](C)c3ccccc3)ncnc2cc1OC,N-(7-Methoxy-4-{[(1R)-1-phenylethyl]amino}-6-quinazolinyl)-propanamide,0.086,uM,=,-1.0655015487564323,0,c1ccc(CNc2ncnc3ccccc23)cc1
1052,605384,10.1016/j.bmc.2009.07.047,,,,Inhibition of wild type EGF-R by microplate scintillation counting,COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,"N-(4-(benzo[d]thiazol-2-yl)-2-methoxyphenyl)-6,7-dimethoxyquinazolin-4-amine",0.063,uM,=,-1.2006594505464183,0,c1ccc2sc(-c3ccc(Nc4ncnc5ccccc45)cc3)nc2c1
1053,65110,10.1021/jm00032a020,,,,"Inhibition of EGF-stimulated DNA synthesis in ER22 cells, by measuring [3H]Me-dT incorporation into ER 22 cells",CC(C)(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,"5-(2,5-Dihydroxy-benzylamino)-2-hydroxy-benzoic acid 3,3-dimethyl-butyl ester",7.0,uM,=,0.8450980400142568,1,c1ccc(CNc2ccccc2)cc1
1054,624979,10.1016/j.bmcl.2010.03.015,,,,Inhibition of EGFR intracellular phosphorylation in human A431 cells by ELISA,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,"[6,7-Bis-(2-methoxy-ethoxy)-quinazolin-4-yl]-(3-ethynyl-phenyl)-amine",0.034,uM,=,-1.4685210829577449,0,c1ccc(Nc2ncnc3ccccc23)cc1
1055,1614965,10.1016/j.ejmech.2016.04.054,,,,Inhibition of recombinant human GST-tagged EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus by Z'-LYTE assay,COc1ccc(-c2cc3c(N[C@H](C)c4cccc(F)c4)ncnc3o2)cc1,"(R)-N-(1-(3-Fluorophenyl)ethyl)-6-(4-methoxyphenyl)furo[2,3-d]pyrimidin-4-amine",0.024,uM,=,-1.619788758288394,0,c1ccc(CNc2ncnc3oc(-c4ccccc4)cc23)cc1
1056,63788,10.1021/jm00075a010,,,,Inhibitory concentration against EGF receptor by polyGAT phosphorylation,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,2-[5-(2-Carbamoyl-2-cyano-vinyl)-2-hydroxy-3-methoxy-benzylsulfanyl]-benzoic acid,37.0,uM,=,1.568201724066995,1,c1ccc(CSc2ccccc2)cc1
1057,1770086,10.1016/j.bmcl.2017.12.009,,,,Inhibition of recombinant human GST-tagged wild-type EGFR cytoplasmic domain (668 to 1210 residues) expressed in baculovirus expression system using tyrosine04 peptide as substrate after 60 mins in presence of ATP by Z-LYTE assay,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,N-(3-(3-(2-(4-morpholinophenylamino)pyrimidin-4-yl)ureido)phenyl)acrylamide,0.644,uM,=,-0.1911141326401879,0,O=C(Nc1ccccc1)Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1
1058,2227151,10.1016/j.ejmech.2022.114492,,,,Inhibition of wild type EGFR (unknown origin) by mobility shift assay,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-(4-(1-methyl-1H-indol-3-yl)pyrimidin-2-ylamino)phenyl)acrylamide,0.005,uM,=,-2.3010299956639813,0,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1
1059,593141,10.1021/jm901146p,,,,Inhibition of Her1 by fluorescence polarization assay,C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCCOC,"(S)-1-Acryloyl-N-[4-(3-chloro-2,4-difluorophenylamino)-7-(2-methoxyethoxy)quinazolin-6-yl]pyrrolidine-2-carboxamide",0.009,uM,=,-2.0457574905606752,0,O=C(Nc1ccc2ncnc(Nc3ccccc3)c2c1)[C@@H]1CCCN1
1060,591074,10.1021/jm9010065,,,,Inhibition of human recombinant HER1 expressed in Sf9 cells by liquid scintillation counting,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCC1CCNCC1,"{4-(1-Benzyl-1H-indazol-5-ylamino)-5-ethyl-pyrrolo[2,1-f][1,2,4]triazin-6-yl}-carbamic acid trans-2-piperidin-4-ylethyl ester",0.044,uM,=,-1.3565473235138126,0,O=C(NC1=NC2N=CN=C(Nc3ccc4c(cnn4Cc4ccccc4)c3)C2=C1)OCCC1CCNCC1
