,assay_id,doi,year,volume,issue,assay_description,compound_smiles,compound_name,value,unit,relation,log_value,classification_label,scaffold_smiles
526,988938,10.1021/jm401094t,,,,Inhibition of CYP3A4 in human liver microsomes assessed as inhibition of dextromethorphan metabolism by HPLC/MS analysis,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,"3-(1H-Indol-5-yl)-5-(4-((4-methylpiperazin-1-yl)methyl)-phenyl)-1H-pyrrolo[2,3-b]pyridine",16.2,uM,=,1.209515014542631,1,c1cc2cc(-c3c[nH]c4ncc(-c5ccc(CN6CCNCC6)cc5)cc34)ccc2[nH]1
527,558484,10.1016/j.bmcl.2008.10.128,,,,Inhibition of CYP3A4,CCN(CC(O)(CNC(=O)c1cnn(-c2ccc(F)cc2)c1N)C(F)(F)F)C(=O)c1ccccc1Cl,"5-amino-N-(2-((2-chloro-N-ethylbenzamido)methyl)-3,3,3-trifluoro-2-hydroxypropyl)-1-(4-fluorophenyl)-1H-pyrazole-4-carboxamide",4.0,uM,=,0.6020599913279624,1,O=C(NCCCNC(=O)c1cnn(-c2ccccc2)c1)c1ccccc1
528,1689562,10.1021/acs.jmedchem.7b00598,,,,Inhibition of CYP3A4 (unknown origin),N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(C(F)(F)F)cc1-c1ccnnc1,"3-cyano-4-(2-(pyridazin-4-yl)-4-(trifluoromethyl)phenoxy)-N-(1,2,4-thiadiazol-5-yl)benzenesulfonamide",1.271,uM,=,0.1041455505540081,1,O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2-c2ccnnc2)cc1
529,51909,10.1021/jm010531d,,,,Inhibition of human Cytochrome P450 3A4 by macrocycles,N#Cc1ccc2cc1Oc1ccc3cccc(c3c1)N1CC[C@H](NCc3cncn3C2)C1=O,"30-oxo-(5S)-19-oxa-2,6,10,12-tetraazahexacyclo[18.6.2.12,5.114,18.08,12.023,27]triaconta-1(27),8,10,14(29),15,17,20(28),21,23,25-decaen-17-yl cyanide",8.0,uM,=,0.9030899869919436,1,O=C1[C@@H]2CCN1c1cccc3ccc(cc13)Oc1cccc(c1)Cn1cncc1CN2
530,1534761,,,,,"Inhibition Enzyme Assay: CYP (Cytochrome P450) enzymes are the major drug metabolizing enzymes present in the liver. The inhibition of CYP enzyme activity (IC50) for each of CYP1A2, CYP2C19, CYP2C9, CYP2D6, CYP3A4(BFC) and CYP3A4(BQ) is determined for compounds, where inhibition of metabolism of a known substrate leads to a decrease in the fluorescence of the metabolized product. The fluorescence of the product is monitored as a function of compound concentration.Compounds are dissolved in DMSO to a concentration of 100 mM. These are diluted 1 uL into 82 uL of acetonitrile. An 11 uL aliquot of this solution is then added to 204 uL of cofactor mix (1.3% NADPH Regeneration system Solution A, 1.04% NADPH Regeneration system Solution B from BD Biosciences, 5% acetonitrile and 0.05% DMSO). These are then serially diluted 1:1 (160 uL to 160 uL co-factor mix) for a total of 10 points. A 10 uL aliquot of this final mixture is dispensed into 384 well assay plates.",COc1cc(CNc2ccc(Cc3c[nH]c4ncc(C)cc34)c(F)n2)c(F)cn1,"US9096593, P-2071",5.0,uM,=,0.6989700043360189,1,c1cnc2[nH]cc(Cc3ccc(NCc4ccncc4)nc3)c2c1
531,449485,10.1016/j.bmcl.2007.07.097,,,,Inhibition of microsomal CYP3A4,CC(C)C[C@H](NC(=O)CCN)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,"3-amino-N-((S)-1-(2-(4-((R)-3-(2,4-dichlorophenyl)-2-(2-oxopyrrolidin-1-yl)propanoyl)piperazin-1-yl)-3-fluorophenyl)-3-methylbutyl)propanamide",6.7,uM,=,0.8260748027008264,1,O=C([C@@H](Cc1ccccc1)N1CCCC1=O)N1CCN(c2ccccc2)CC1
532,445935,10.1021/jm070436q,,,,Inhibition of CYP3A4,N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,8-chloro-4-[(3-chloro-4-fluorophenyl)amino]-6-{[(1-oxidopyridin-2-yl)methyl]amino}quinoline-3-carbonitrile,18.0,uM,=,1.255272505103306,1,c1ccc(Nc2ccnc3ccc(NCc4cccc[nH+]4)cc23)cc1
533,1528855,,,,,"Inhibition Assay: This assay was performed in a 200 l volume in 96-well microtiter plates using cDNA-expressed human hepatic CYP3A4 (supersome, BD Gentest #456202). As a substrate for CYP3A4, 7-benzyloxy-4-trifluoromethyl-coumarin (BFC) was used. The compounds of Examples 1 to 5 and the substrate BFC were dissolved in 100% acetonitrile. The final volume of acetonitrile of the incubation mixture was less than 1% (volume/volume). A potassium phosphate buffer (pH 7.4, final concentration 0.1M), MgCl2 (final concentration 8.3 mM), EDTA (final concentration 1.67 mM), an inventive compound stock solution, CYP3A4 supersome, and NADPH (final concentration 0.25 mM) were added to each well. The reaction was initiated by adding the substrate (BFC, final concentration 30 M) at 37. The incubation was performed for 20 minutes and then the reaction was terminated by the addition of 75 ul of acetonitrile: 0.5 M tris-base=4:1 (volume/volume).Then, a fluorescent signal was measured using a fluorometer.",C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)Nc5ccc(N6CC(N7CCC(OC)CC7)C6)nc5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,"US8940739, G-63",2.56,uM,=,0.4082399653118496,1,O=C(Nc1ccc(N2CC(N3CCCCC3)C2)nc1)c1c[nH]c2c(CN3C[C@@H]4N(C(=O)NCc5ccccc5)NCC(=O)N4[C@@H](Cc4ccccc4)C3=O)cccc12
534,774749,,,,,"DRUGMATRIX: CYP450, 3A4 enzyme inhibition (substrate: 7-Benzyloxy-4-(trifluoromethyl)-coumarin)",CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,"1-(4-{4-[2-(2,4-Dichloro-phenyl)-2-imidazol-1-ylmethyl-[1,3]dioxolan-4-ylmethoxy]-phenyl}-piperazin-1-yl)-ethanone (ketoconazole)",0.016,uM,=,-1.7958800173440752,0,c1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1
535,1574682,10.1021/acs.jmedchem.5b01995,,,,Inhibition of CYP3A4 in human liver microsomes using testosterone and midazolam as substrate preincubated for 30 mins followed substrate addition by LC-MS/MS analysis,COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,"3-(5-((4aR,7aR)-6-(5-fluoro-4-methoxypyrimidin-2-yl)-2-imino-3-methyl-4-oxooctahydro-1H-pyrrolo[3,4-d]pyrimidin-7a-yl)thiophen-3-yl)benzonitrile",2.0,uM,=,0.3010299956639812,1,N=C1NC(=O)[C@@H]2CN(c3ncccn3)C[C@]2(c2cc(-c3ccccc3)cs2)N1
536,1528855,,,,,"Inhibition Assay: This assay was performed in a 200 l volume in 96-well microtiter plates using cDNA-expressed human hepatic CYP3A4 (supersome, BD Gentest #456202). As a substrate for CYP3A4, 7-benzyloxy-4-trifluoromethyl-coumarin (BFC) was used. The compounds of Examples 1 to 5 and the substrate BFC were dissolved in 100% acetonitrile. The final volume of acetonitrile of the incubation mixture was less than 1% (volume/volume). A potassium phosphate buffer (pH 7.4, final concentration 0.1M), MgCl2 (final concentration 8.3 mM), EDTA (final concentration 1.67 mM), an inventive compound stock solution, CYP3A4 supersome, and NADPH (final concentration 0.25 mM) were added to each well. The reaction was initiated by adding the substrate (BFC, final concentration 30 M) at 37. The incubation was performed for 20 minutes and then the reaction was terminated by the addition of 75 ul of acetonitrile: 0.5 M tris-base=4:1 (volume/volume).Then, a fluorescent signal was measured using a fluorometer.",C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3)C(=O)N(Cc3cccc4c(C(=O)N5CCN(C6CCN(C)CC6)CC5)cn(C)c34)C[C@@H]2N1C(=O)NCc1ccccc1,"US8940739, E-64",8.55,uM,=,0.9319661147281728,1,O=C(c1c[nH]c2c(CN3C[C@@H]4N(C(=O)NCc5ccccc5)NCC(=O)N4[C@@H](Cc4ccccc4)C3=O)cccc12)N1CCN(C2CCNCC2)CC1
537,1614026,10.1016/j.bmcl.2016.09.043,,,,Inhibition of CYP3A4 in human liver microsomes assessed as 1'-hydroxymidazolam metabolite formation using midazolam as substrate incubated for 10 mins by HPLC-MS method,Cn1c(NCCc2ccc(-n3cccn3)cc2)nc2cc(Cl)ccc2c1=O,7-Chloro-3-methyl-2-[2-(4-pyrazol-1-yl-phenyl)-ethylamino]-3H-quinazolin-4-one,27.0,uM,=,1.4313637641589874,1,O=c1[nH]c(NCCc2ccc(-n3cccn3)cc2)nc2ccccc12
538,1528565,,,,,"Inhibition Assay: The potencies of the compounds as inhibitors of human hepatic cytochromes P450 of the CYP3A subfamily (particularly CYP3A4) were assessed using well-characterized selective activities: midazolam 1'-hydroxylase (Kronbach, T., et al. Mol. Pharmacol. 36, 89-96 [1989]) and testosterone 6beta -hydroxylase (Waxman, D. J., et al. Arch. Biochem. Biophys. 263, 424-436, [1988]). For midazolam hydroxylase determination the final concentrations of microsomal protein and terfenadine substrate were 0.25 mg/mL and 2.5 uM, respectively, and the LC-MS internal standard was 1alpha -hydroxytriazolam. For testosterone hydroxylase activity the final microsomal protein concentration was 0.5 mg/mL, the substrate concentration was 50 uM and the LC-MS internal standard was D7-labeled 6beta -hydroxytestosterone. After incubation at 37 C. for 5 minutes, metabolic reactions were terminated by treatment with quench solution containing the appropriate internal standard.",CC(C)c1nc(CN(C)C(=O)N2CCN(C)C[C@H]2C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,"US8987313, 25",0.14,uM,=,-0.8538719643217619,0,O=C(N[C@H](CC[C@H](Cc1ccccc1)NC(=O)[C@@H]1CNCCN1C(=O)NCc1cscn1)Cc1ccccc1)OCc1cncs1
539,827410,10.1016/j.bmc.2012.04.053,,,,Inhibition of CYP3A4 using BFC substrate in which compound added to reaction mixture before addition of BFC substrate by fluorometric assay,CCc1ccc(Cc2cc([C@@H]3C[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2OC)cc1,"(1R,2R,3S,4S,6R)-4-[5-(4-Ethylbenzyl)-2,4-dimethoxyphenyl]-6-(hydroxymethyl)cyclohexane-1,2,3-triol",40.3,uM,=,1.6053050461411094,1,c1ccc(Cc2cccc(C3CCCCC3)c2)cc1
540,519907,10.1016/j.bmcl.2009.04.127,,,,Inhibition of CYP3A4 using diethoxyfluorescein as substrate,Cc1cccc(C)c1CNc1cc(N2CCCCC2=O)cn2c(C)c(C)nc12,"1-(8-(2,6-dimethylbenzylamino)-2,3-dimethylimidazo[1,2-a]pyridin-6-yl)piperidin-2-one",6.8,uM,=,0.8325089127062363,1,O=C1CCCCN1c1cc(NCc2ccccc2)c2nccn2c1
541,1291572,10.1016/j.bmcl.2013.12.058,,,,Inhibition of human CYP3A4-mediated midazolam 1'-hydroxylase activity,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N2CCC(NC(=O)OCc3cncs3)CC2)C(C)C)cs1,(S)-thiazol-5-ylmethyl 1-(2-(3-((2-isopropylthiazol-4-yl)methyl)-3-methylureido)-3-methylbutanoyl)piperidin-4-ylcarbamate,1.84,uM,=,0.2648178230095365,1,O=C(NCC(=O)N1CCC(NC(=O)OCc2cncs2)CC1)NCc1cscn1
542,1527876,,,,,Biological Assay Example 6: The assay was based on a method published by Moody et al. (Xenobiotica 1999). The inhibition of cytochrome P450 3A4-isoenzyme catalysed N-demethylation of [N-methyl-14C]-Erythromycin by the test compound was assayed at 37° C with human recombinant cytochrome P450 3A4.,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)N1CC[C@](CC(C)(C)C#N)(c2ccccc2)OC1=O,"US8575157, 49",32.0,uM,=,1.505149978319906,1,O=C1OC(c2ccccc2)CCN1Cc1ccc(-c2ccc(=O)[nH]c2)cc1
543,1624781,10.1021/acs.jmedchem.6b00697,,,,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate in presence of NADPH by LC-MS/MS analysis,O=C(NCc1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)cc1)c1cnc2[nH]ncc2c1,"N-(4-(3-(trifluoromethyl)phenylsulfonyl)benzyl)-1H-pyrazolo[3,4-b]pyridine-5-carboxamide",9.0,uM,=,0.9542425094393248,1,O=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cnc2[nH]ncc2c1
544,1465595,10.1016/j.bmcl.2015.02.039,,,,Inhibition of CYP3A4 (unknown origin) using DBF fluorometric substrate,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCc2ccccc2)C(C)C)ccc1OC,"benzyl (3S,4S)-4-((N-isopropyl-4-methoxy-3-(3-methoxypropoxy)benzamido)methyl)pyrrolidin-3-ylcarbamate",14.8,uM,=,1.1702617153949575,1,O=C(N[C@@H]1CNC[C@H]1CNC(=O)c1ccccc1)OCc1ccccc1
545,1511048,10.1021/acs.jmedchem.5b01078,,,,Inhibition of CYP3A4 in human liver microsomes incubated for 5 mins in presence of NADPH and specific substrates by LC/MS/MS method,CCn1c([C@@H](C)NS(=O)(=O)c2cccnc2)nc2ccc(C(F)(F)F)cc21,(R)-N-(1-(1-Ethyl-6-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)ethyl)pyridine-3-sulfonamide,0.83,uM,=,-0.0809219076239261,0,O=S(=O)(NCc1nc2ccccc2[nH]1)c1cccnc1
546,802673,10.1016/j.bmcl.2011.12.125,,,,Inhibition of recombinant human CYP3A4 in supersomes using midazolam as substrate after 5 mins by LC-MS/MS analysis,O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1cccc(C(=O)N2CCOCC2)c1,"1-(4-(3H-imidazo[4,5-b]pyridin-7-yl)phenyl)-3-(3-(morpholine-4-carbonyl)phenyl)urea",0.29,uM,=,-0.5376020021010439,0,O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1cccc(C(=O)N2CCOCC2)c1
547,1581635,10.1021/acs.jmedchem.5b01146,,,,Inhibition of C-terminal four-histidine tagged human CYP3A4delta3 to 24 residues expressed in Escherichia coli assessed as 7-benzyloxy-4-(trifluoromethyl)coumarin O-debenzylation pretreated 2 mins followed by NADPH addition by fluorometric method in presence of rat cytochrome P450 reductase,c1ccncc1,Pyridine,4000.0,uM,=,3.6020599913279625,1,c1ccncc1
548,1560508,10.1016/j.bmc.2016.02.014,,,,Inhibition of CYP3A4 (unknown origin),O=C(O)CCN1CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,"3-(6-((3-fluorodibenzo[b,e]oxepin-11(6H)-ylidene)methyl)-2-oxospiro[indoline-3,4'-piperidine]-1'-yl)propanoic acid",25.988,uM,=,1.414772858093331,1,O=C1Nc2cc(/C=C3\c4ccccc4COc4ccccc43)ccc2C12CCNCC2
549,973418,10.1016/j.bmcl.2013.05.089,,,,Inhibition of human CYP3A4,O=CN(O)[C@@H](CCCc1ncccn1)CS(=O)(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,(S)-N-hydroxy-N-(5-(pyrimidin-2-yl)-1-(4-(5-(trifluoromethyl)pyridin-2-yl)piperazin-1-ylsulfonyl)pentan-2-yl)formamide,1.0,uM,=,0.0,0,O=S(=O)(CCCCCc1ncccn1)N1CCN(c2ccccn2)CC1
550,51899,10.1016/j.bmcl.2003.08.027,,,,Binding affinity for Cytochrome P450 3A4; Range = 1-10 uM,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,"17-Hydroxy-10,13-dimethyl-1,2,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-cyclopenta[a]phenanthren-3-one",10.0,uM,=,1.0,1,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1
551,1689562,10.1021/acs.jmedchem.7b00598,,,,Inhibition of CYP3A4 (unknown origin),N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1,"4-(4-chloro-2-(1H-pyrazol-4-yl)phenoxy)-3-cyano-N-(1,2,4-thiadiazol-5-yl)benzenesulfonamide",0.505,uM,=,-0.2967086218813386,0,O=S(=O)(Nc1ncns1)c1ccc(Oc2ccccc2-c2cn[nH]c2)cc1
552,1460909,10.1021/jm501326k,,,,Inhibition of human recombinant CYP3A4 co-expressed with human P450 reductase/human b5 reductase using 7-benzyloxyquinoline substrate,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(O)cccc3[nH]2)o1,"(+/-)-Ethyl 9-[5-[(4-hydroxy-1H-benzimidazol-2-yl)sulfanyl]-2-furyl]-8-oxo-2,4,5,6,7,9-hexahydropyrrolo[3,4-b]quinoline-3-carboxylate",0.49,uM,=,-0.3098039199714864,0,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]cc1N2
553,555225,10.1016/j.bmcl.2008.05.058,,,,Inhibition of CYP3A4,CN(CC(=O)N(C)C(CN1CCCC1)c1ccccc1)c1ccc(Cl)c(Cl)c1,"(+/-)-2-((3,4-dichlorophenyl)(methyl)amino)-N-methyl-N-(1-phenyl-2-(pyrrolidin-1-yl)ethyl)acetamide",3.3,uM,=,0.5185139398778875,1,O=C(CNc1ccccc1)NC(CN1CCCC1)c1ccccc1
554,1527962,,,,,"Inhibition Assay (Testosterone Hydroxylase): To gain insight into the selectivity of the synthetic compounds, nicotine, nicotine related alkaloids and nicotine metabolites for inhibition of other CYPs, we examined the major CYP present in human liver (i.e., CYP 3A4). That the CYP2A6 inhibitors showed low or no inhibitory activity against CYP3A4 suggests that the inhibitors examined selectively inhibited CYP2A6.",NCC1CCC(c2cccnc2)O1,"US8609708, 29::US8609708, 38",64.71,uM,=,1.810971399822208,1,c1cncc(C2CCCO2)c1
555,584299,10.1016/j.bmcl.2009.05.086,,,,Inhibition of CYP3A4,Fc1ccc(Cn2c(N3CCC(n4ccnc4)CC3)nc3ccccc32)cc1,2-(4-(1H-imidazol-1-yl)piperidin-1-yl)-1-(4-fluorobenzyl)-1H-benzo[d]imidazole,72.0,uM,=,1.8573324964312683,1,c1ccc(Cn2c(N3CCC(n4ccnc4)CC3)nc3ccccc32)cc1
556,1640603,,,,,"CYP3A4 Inhibition Assay: The CYP3A4 inhibition assay was performed using human liver microsomes and testosterone 6'-hydroxylation as a P450 isoform-specific marker. In a total volume of 150 uL, 14C-testosterone at a final concentration of 40 uM in a 100 mM phosphate buffer (pH 7.4) was incubated in a 96-well plate with 0.3 mg/mL of human liver microsomes in an Eppendorf thermomixer at 37° C. and 400 rpm. A 1.0 uL-aliquot of the 150-fold concentrated compound stock solution, prepared in DMSO, was added to yield final inhibitor concentrations of 0, 0.1, 0.5, 1.0, 5.0, 10, 25, and 50 uM. The reaction was initiated by addition of 15 uL of the NADPH-regenerating system containing the glucose-6-phosphate dehydrogenase and terminated after 7 min with a 75 uL-aliquot of methanol. After centrifugation at 465 g and 4° C. for 20 min, a 50 uL-aliquot of the supernatant was submitted to HPLC according to the method described below.",O=C(c1ccc(Cl)cc1-n1nccn1)N1CCOC[C@H]1Cc1cc(-c2ncccn2)ccc1F,"US9150566, 160",17.0,uM,=,1.230448921378274,1,O=C(c1ccccc1-n1nccn1)N1CCOC[C@H]1Cc1cccc(-c2ncccn2)c1
557,495153,10.1021/jm8006454,,,,Inhibition of CYP3A4,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCCC(=O)O)c3ccccc3)c2=O)c1F,"(R)-5-{2-[5-(2-Fluoro-3-methoxyphenyl)-3-(2-fluoro-6-[trifluoromethyl]benzyl)-4-methyl-2,6-dioxo-3,6-dihydro-2H-pyrimidin-1-yl]-1-phenylethylamino}pentanoic acid",29.0,uM,=,1.462397997898956,1,O=c1c(-c2ccccc2)cn(Cc2ccccc2)c(=O)n1CCc1ccccc1
558,1791098,10.1039/C7MD00268H,,,,Inhibition of CYP3A4 (unknown origin),Nc1nc(OCc2ccccc2)c2[nH]nnc2n1,"7-Benzyloxy-3H-[1,2,3]triazolo[4,5-d]pyrimidin-5-ylamine",14.0,uM,=,1.146128035678238,1,c1ccc(COc2ncnc3nn[nH]c23)cc1
559,51895,10.1016/j.bmcl.2003.09.093,,,,Inhibition of cytochrome P450 3A4 of isolated guinea pig heart,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4cccc(-c5ccccc5)c4)CC3)ccc2s1,N-Biphenyl-3-yl-2-{4-[(R)-2-hydroxy-3-(2-methyl-benzothiazol-5-yloxy)-propyl]-piperazin-1-yl}-acetamide,37.0,uM,=,1.568201724066995,1,O=C(CN1CCN(CCCOc2ccc3scnc3c2)CC1)Nc1cccc(-c2ccccc2)c1
560,438600,10.1016/j.bmcl.2007.03.048,,,,Inhibition of CYP3A4 in microsomes,Cc1cc(C2=NCCN2C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,"4-(2-(3-chlorophenyl)-2-hydroxyethylamino)-3-(4-methyl-6-(1-methyl-4,5-dihydro-1H-imidazol-2-yl)-1H-benzo[d]imidazol-2-yl)pyridin-2(1H)-one",35.0,uM,=,1.5440680443502757,1,O=c1[nH]ccc(NCCc2ccccc2)c1-c1nc2ccc(C3=NCCN3)cc2[nH]1
561,461436,10.1016/j.bmcl.2007.10.092,,,,Inhibition of CYP3A4 pre-incubated before 30 mins,CC[C@@H]1CCC[C@H](C2(Cc3noc(C)n3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,"(2R,6R)-1-(4-chlorophenylsulfonyl)-2-ethyl-6-(1-((5-methyl-1,2,4-oxadiazol-3-yl)methyl)cyclopropyl)piperidine",16.9,uM,=,1.2278867046136734,1,O=S(=O)(c1ccccc1)N1CCCC[C@@H]1C1(Cc2ncon2)CC1
562,1653091,10.1016/j.bmc.2016.11.019,,,,Inhibition of human CYP3A4,Cl.NCCN(C(=O)c1ccc(Cl)cc1Cl)c1ccc(F)cc1,"N-(2-aminoethyl)-2,4-dichloro-N-(4-fluorophenyl)benzamide hydrochloride",0.074,uM,=,-1.1307682802690238,0,O=C(Nc1ccccc1)c1ccccc1
563,438600,10.1016/j.bmcl.2007.03.048,,,,Inhibition of CYP3A4 in microsomes,Cc1cc(C(=O)NC2CCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,"2-(4-(2-(3-chlorophenyl)-2-hydroxyethylamino)-2-oxo-1,2-dihydropyridin-3-yl)-N-cyclopentyl-7-methyl-3H-benzo[d]imidazole-5-carboxamide",1.6,uM,=,0.2041199826559248,1,O=C(NC1CCCC1)c1ccc2nc(-c3c(NCCc4ccccc4)cc[nH]c3=O)[nH]c2c1
564,859942,10.1021/jm300122u,,,,Inhibition of human CYP3A4 using testosterone as substrate after 45 mins,NC1C[C@H]2CC[C@@H](C1)N2C(=O)[C@H](Cc1ccc(Cl)cc1Cl)NC(=O)C1(c2ccc(OC(F)(F)F)cc2)CC1,"N-((2S)-1-((1R,5S)-3-amino-8-azabicyclo[3.2.1]octan-8-yl)-3-(2,4-dichlorophenyl)-1-oxopropan-2-yl)-1-(4-(trifluoromethoxy)phenyl)cyclopropanecarboxamide",2.4,uM,=,0.380211241711606,1,O=C([C@H](Cc1ccccc1)NC(=O)C1(c2ccccc2)CC1)N1[C@@H]2CCC[C@H]1CC2
565,560756,10.1016/j.bmcl.2008.11.008,,,,Inhibition of CYP3A4 red,C[C@H]1CN(S(=O)(=O)C[C@]23CC[C@H](CC2=O)C3(C)C)CCN1c1ncc(C(F)(F)F)cc1F,"(1S,4R)-1-(((S)-4-(3-fluoro-5-(trifluoromethyl)pyridin-2-yl)-3-methylpiperazin-1-ylsulfonyl)methyl)-7,7-dimethylbicyclo[2.2.1]heptan-2-one",0.32,uM,=,-0.494850021680094,0,O=C1C[C@H]2CC[C@]1(CS(=O)(=O)N1CCN(c3ccccn3)CC1)C2
566,434712,10.1021/jm070104l,,,,Inhibition of human CYP3A4,COc1cc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2cc1OC,"(R)-2-((2-(3-aminopiperidin-1-yl)-6,7-dimethoxy-4-oxoquinazolin-3(4H)-yl)methyl)benzonitrile",0.5,uM,=,-0.3010299956639812,0,O=c1c2ccccc2nc(N2CCCCC2)n1Cc1ccccc1
567,828928,10.1016/j.bmcl.2012.06.022,,,,Inhibition of CYP3A4 in human liver microsomes using midazolam as substrate after 10 mins by LC/MS/MS analysis,CCN(C)c1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccc(F)cc3)NC(=O)OCc3cncs3)cc2o1,"Thiazol-5-ylmethyl(2S,3R)-4-(2-(ethyl(methyl)amino)-N-isobutylbenzo[d]oxazole-6-carboxamido)-1-(4-fluorophenyl)-3-hydroxybutan-2-ylcarbamate",0.023,uM,=,-1.6382721639824072,0,O=C(N[C@H](CCNC(=O)c1ccc2ncoc2c1)Cc1ccccc1)OCc1cncs1
568,1465542,10.1016/j.bmcl.2015.01.051,,,,Time-dependent inhibition of CYP3A4 in human liver microsomes using midazolam as substrate compound preincubated for 30 mins with NADPH before substrate addition by LC-MS/MS analysis,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,"(1S,4R,5R,6R,8R,10S,11R,12S,13R,16R,18S,21R)-8-[(1S)-1-ethoxy-2-hydroxy-2-methylpropyl]-4,6,12,17,17-pentamethyl-18-{[(2S)-4-{[1-(oxetan-3-yl)azetidin-3-yl]methyl}morpholin-2-yl]oxy}-9-oxahexacyclo[11.9.0.0^{1,21}.0^{4,12}.0^{5,10}.0^{16,21}]docosan-11-ol",1.9,uM,=,0.2787536009528289,1,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CC7CN(C8COC8)C7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1
569,581617,10.1016/j.bmcl.2009.06.096,,,,Inhibition of CYP3A4 using testosterone as substrate,O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,(S)-N-(cyclobutylmethyl)-N-(pyrrolidin-3-yl)-2-(trifluoromethyl)benzamide,31.2,uM,=,1.4941545940184429,1,O=C(c1ccccc1)N(CC1CCC1)[C@H]1CCNC1
570,859942,10.1021/jm300122u,,,,Inhibition of human CYP3A4 using testosterone as substrate after 45 mins,C[C@@H]1CN(C(=O)[C@H](Cc2ccc(Cl)cc2Cl)NC(=O)C2(c3ccc(Cl)cc3Cl)CC2)CCN1,"1-(2,4-Dichlorophenyl)-N-{(1S)-1-[(2,4-dichlorophenyl)-methyl]-2-[(3R)-3-methylpiperazin-1-yl]-2-oxoethyl}-cyclopropanecarboxamide",0.45,uM,=,-0.3467874862246563,0,O=C([C@H](Cc1ccccc1)NC(=O)C1(c2ccccc2)CC1)N1CCNCC1
